Unnamed: 0,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,labels
7791,1906,haha aiman bodoh swafoto spanar xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,1
7792,5118,siang malam maki maki ulama nongkrong media sosial ulama ulama bela nista agama sombong ampun,1,1,0,1,1,0,0,0,0,0,1,0,1
7793,7988,tonton hina intimidasi bandung xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,0
7794,12386,pergi suara dengar bisik dengar kopor tarik olah saksi bisu ketidakberdayaannya arah tuju,0,0,0,0,0,0,0,0,0,0,0,0,0
7795,12547,biru titit tebas,0,1,0,0,0,0,0,0,0,0,0,0,1
7796,9157,cebong doang tukang amuk,1,1,0,1,0,0,0,0,1,0,1,0,1
7797,9012,h h h pikir orang bego cetak inflasi negara anak buah kanjeng mas,1,1,1,0,0,0,0,0,1,1,0,0,1
7798,4969,susilo bambang yudhoyono optimistis nurul arifin tang pilih kepala daerah kota bandung bandung cantik bandung harmonis bandung pilih nuruli calon wali kota bandung calon wali kota bandung 2018,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,1557,cantik,0,0,0,0,0,0,0,0,0,0,0,0,0
7800,11906,xe2 x80 xa2 nomor xe2 x80 xa2 eyeshadow iya iya perempuan pinjam doang hehe beli asa mahal sih ya ya ya nomor lihat pal,0,0,0,0,0,0,0,0,0,0,0,0,0
7801,10864,retweet goyang basah xf0 x9f x98 x9d horny memek colok memek colok memek jembut memek becek ngentot video ngentot vi xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0,1
7802,5980,coba cek struktur tim kampanye anies sandi asma dewi wakil bendahara aksi 212,1,0,1,0,0,0,0,0,1,1,0,0,1
7803,4572,kerja lihat coba maju calon wakil gubernur jawa timur khofifah emil jawa timur,0,0,0,0,0,0,0,0,0,0,0,0,0
7804,10894,perhati utama nyata orang pilot jangkit dengki akut kredibilitas amp nama maskapai terbang papan dipe aruhkan betapa mahal citra airlines sek,0,0,0,0,0,0,0,0,0,0,0,0,0
7805,6174,pasang heteroseksual straight barangkali landa hamil ancang banding pasang homoseksual lesbian kadar buang bayi pasang heteroseksual banding pasang,0,0,0,0,0,0,0,0,0,0,0,0,0
7806,10267,maaf maaf maklum sifat burik mu lt 3 senpai teriak senpai,0,1,0,0,0,0,0,0,0,0,0,0,1
7807,969,gosip orang iri sebar orang bodoh terima orang idiot,0,1,0,0,0,0,0,0,0,0,0,0,1
7808,12550,partai adil sejahtera front bela islam kawan kawan teriak fitnah orang partai komunis indonesia antek asing asing pasang merah putih fan asing isis al qaeda,1,0,0,1,1,0,0,0,0,0,1,0,1
7809,11547,dipe anyak sikap mardani as kader ai islam,0,0,0,0,0,0,0,0,0,0,0,0,0
7810,8593,prediksi togel hongkong kamis 29 maret 2018 nangka main 9123 mistik 6058 nangka jaga 38 68 05 shio monyet,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,10193,mayoritas warga jokowi presiden klik rmol survei,0,0,0,0,0,0,0,0,0,0,0,0,0
7812,11438,segenap warga keluarga pocanan tolak berita hoaks sukses pilih kepala daerah damai wilayah kota,0,0,0,0,0,0,0,0,0,0,0,0,0
7813,5425,wanita makhluk unik dunia lembut sutra sepe i karang wanita butuh bimbing xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,0
7814,6834,biadab teroris buddha myanmar bakar al alquran,1,1,0,1,1,1,0,0,0,0,1,0,1
7815,6472,juluk anies sandi gubernur wakil gubernur saracen uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1
7816,603,berani sepe inya minoritas tau pasrah balas milik tuhan allah,0,0,0,0,0,0,0,0,0,0,0,0,0
7817,7063,impor daerah khusus ibukota sepi sepi osang asing,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,799,teknis straight etis gue bilang sakit mantan putus jalur salah he bro gue alami gue mantan gue putus mantan gu,0,0,0,0,0,0,0,0,0,0,0,0,0
7819,1862,umat islam te ekan indikasi te ekan susah bangun rumah ibadah larang laku giat agama rumah kena persekusi laku giat organisasi agama umat islam indonesia meng,0,0,0,0,0,0,0,0,0,0,0,0,0
7820,45,cipta situasi aman tertib masyarakat jelang pilih kepala daerah 2018 kepala polisi sektor konang silaturahmi tokoh masyarakat,0,0,0,0,0,0,0,0,0,0,0,0,0
7821,11764,bangkai temu,1,1,1,0,0,0,0,0,1,1,0,0,1
7822,2545,alim alim bodoh bodoh lupa islam nikah tingkat kualitas ibadah bangun pranata generasi alas reduksi ketimbang zina i,0,0,0,0,0,0,0,0,0,0,0,0,0
7823,5433,kantor buang sih anjir bau bangkai banget bangsat,1,1,0,1,0,0,0,0,1,0,1,0,1
7824,2227,presiden,0,0,0,0,0,0,0,0,0,0,0,0,0
7825,7777,4 model ifikasi tanah ala rejim jokowi meter persegi tanah ambil tangan tuan tuan tanah didistrusikan tani be anah dasar prinsip adil adil tanah,0,0,0,0,0,0,0,0,0,0,0,0,0
7826,6894,kalah kuasa media cukong sembako pilih kepala daerah jaka a menang daerah tinggal sih raja hutang partai politik korup komisi berantas korupsi cukong koruptor bantu likuiditas bank indonesia rupiah 600 triliun bandar narkoba tenaga kerja asing cabut subsidi rakyat banc,1,1,0,1,0,0,0,0,1,0,1,0,1
7827,2525,saracen anies sandi serang ahok sih iya iya banget uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1
7828,12949,ai undang undang md3 nanahaon teteh nya,0,0,0,0,0,0,0,0,0,0,0,0,0
7829,9533,bukti sahabat sejati putra mantan presiden putra presiden moga abadi abad usia kupon nya,0,0,0,0,0,0,0,0,0,0,0,0,0
7830,3036,enak nya habis ngentot main pejuhnya uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,1
7831,3890,jambore aji ayat penggal kafir ketua ikat cendekiawan muslim indonesia,1,0,0,1,1,0,0,0,0,0,1,0,1
7832,7686,mantan menteri jaga wibawa turun berita hoaks ribut asli habis salah beloon,1,0,1,0,0,0,0,0,1,1,0,0,1
7833,6646,bom jiah xe2 x9d xa4,0,0,0,0,0,0,0,0,0,0,0,0,0
7834,11701,bilang hidup lihat tunduk lihat syukur hidup cacat lihat memori ku salah aneh,0,0,0,0,0,0,0,0,0,0,0,0,0
7835,10746,tonton tros shihab orang orang takut bong tai gyu gara gara peran pas psikopat xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0,0
7836,12338,ketua komisi pemelihan nilai debat pilih gubernur jawa timur langsung tarik,0,0,0,0,0,0,0,0,0,0,0,0,0
7837,7339,kampret merah uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,5227,apes bangsat,1,1,0,1,0,0,0,0,1,0,1,0,1
7839,9313,2019 ganti presiden pilih kepala daerah daerah khusus ibukota 2017 singkir ahok insya allah 2019 ganti presiden,1,0,1,0,0,0,0,0,1,0,0,1,1
7840,5708,bom,0,0,0,0,0,0,0,0,0,0,0,0,0
7841,168,cebong bilang kemarin eyel situ paksa cebong,1,1,1,0,0,0,0,0,1,1,0,0,1
7842,2443,ulas ekonomi rabu 18 april 2018 reksadana reksadana sam riset berita ekonomi makroekonomi market update samual aset manajemen,0,0,0,0,0,0,0,0,0,0,0,0,0
7843,8443,takut bajing minoritas cina negeri hadap mayoritas islam ulang ulang leceh ulam xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0,1
7844,2330,terima kasih unik kayak armeries udik,1,1,1,0,0,0,0,0,1,1,0,0,1
7845,8848,setan,1,1,1,0,0,0,0,0,1,1,0,0,1
7846,2942,mampus ganti,1,1,1,0,0,0,0,0,1,1,0,0,1
7847,4021,rapat guru ulama tegak lurus hadap rezim lupa ulama sumber gali ilmu guru ilmu pesona tokoh nyata salah rapat kepa,0,0,0,0,0,0,0,0,0,0,0,0,0
7848,9622,banget duduk kontol kayak tusuk nusuk perut kuda duduk bokep gratis memek ngentot hypertext transfer protocol over secure socket layer xe2 x80 xa6,0,1,0,0,0,0,0,0,0,0,0,0,1
7849,843,ya goblok mas jaka sembung bawa sepeda sekolah bawa golok gila nih orang tua nya,1,1,1,0,0,0,1,0,0,1,0,0,1
7850,186,monyet koloe bilang saudara ogah hidup ya hati comberan,1,1,1,0,0,0,0,0,1,1,0,0,1
7851,953,haha cape gua video 13 detik bicara kampret,0,1,0,0,0,0,0,0,0,0,0,0,1
7852,2095,ya robi hamba jalan engkau rida hamba goda setan kutuk,0,0,0,0,0,0,0,0,0,0,0,0,0
7853,4529,sanding kubu ketar tir ayo nasi bungkus ketar tir pasu 212,0,0,0,0,0,0,0,0,0,0,0,0,0
7854,5934,utang suap bikin candi mangkrak mending jamban,0,0,0,0,0,0,0,0,0,0,0,0,0
7855,9190,bocah cilik suka banget pisang monyet,0,0,0,0,0,0,0,0,0,0,0,0,0
7856,8479,lepas tirmidzi sanad hasan syaikh al bani ulama suu xe2 x80 x99 sesat jahat suguh keburu bentuk bungkus sesat,0,0,0,0,0,0,0,0,0,0,0,0,0
7857,1714,adek ustad otak nangkring dengkul susah jalan bantu amplop biar oceh utara kidul adik ustad pelihara jenggot bandot doyan provokator santa santai adik ustad perut bun,1,1,1,0,0,0,1,0,0,1,0,0,1
7858,1700,budaya yahudi yahudi agama abraham murni iring jaman murni islam amp kristen islam makan babi,0,0,0,0,0,0,0,0,0,0,0,0,0
7859,6503,takut america yahudi,0,0,0,0,0,0,0,0,0,0,0,0,0
7860,10446,dunga dungu orang pintar bong,0,1,0,0,0,0,0,0,0,0,0,0,1
7861,964,ngawur sembarang panitia khusus hambat komisi berantas korupsi lidi teman teman koruptor bubar dewan wakil rakyat sarang koruptor,1,0,0,1,0,0,0,0,1,0,0,1,1
7862,5831,modul didik agama katolik budi peke i yesaya sekolah dasar kelas 1 si 6,0,0,0,0,0,0,0,0,0,0,0,0,0
7863,5291,oh cacat anak langsung bilang,0,0,0,0,0,0,0,0,0,0,0,0,0
7864,8298,mata sipit lihat petai xf0 x9f x8c x9a,0,0,0,0,0,0,0,0,0,0,0,0,0
7865,7067,tai romi penuh tab mention gue nih can t contain that many monyet shower at once xf0 x9f x98 xad xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,1
7866,7772,masjid tua candi candi milik raja hindu buddha nusantara usir cina,1,0,0,1,0,1,0,0,0,0,1,0,1
7867,2796,bilang buaya,0,0,0,0,0,0,0,0,0,0,0,0,0
7868,5239,pilih pimpin penuh curang sepe i solo solo,1,0,1,0,0,0,0,0,1,1,0,0,1
7869,5855,can relate syukur keluarga gue lengkap is a lil bit messi sometimes gue cacat fisik orang nasib bagus gue,0,0,0,0,0,0,0,0,0,0,0,0,0
7870,5828,cebong mangap xc2 xb2 kolam butek xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,1,1,1,0,0,0,0,0,1,1,0,0,1
7871,1192,nama alana milik rumit sadar orang titik rendah sin titik rendah kelabu bisu novel alana wattpad shinta,0,0,0,0,0,0,0,0,0,0,0,0,0
7872,7932,tertawa mulu kunyuk,0,1,0,0,0,0,0,0,0,0,0,0,1
7873,19,alga mnr bom xf0 x9f x98 x82,0,0,0,0,0,0,0,0,0,0,0,0,0
7874,8842,polisi adil tegak hukum dukung rakyat jokowi bikin rakyat resah lengser,1,0,1,0,0,0,0,0,1,0,0,1,1
7875,8841,gue 5 episode tertawa mulu kakak xf0 x9f x98 x82 film 3 idiot kakak,0,0,0,0,0,0,0,0,0,0,0,0,0
7876,11963,berengsek,1,1,1,0,0,0,0,0,1,1,0,0,1
7877,5564,nama andi taufan tiro status pidana korupsi dukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0,1
7878,838,bunuh musuh bunuh minion bunuh le bunuh monster hutan assist hancur turet ambil ml atm wkwk kampret xd,0,1,0,0,0,0,0,0,0,0,0,0,1
7879,6854,suyanto mitra surat perintah henti sidi kur bank a graha international optimis program daya 142 padi hitam amp 70 padi putih potensi panen varietas capai 9 ton gabah kering program lestari tradisi masyarakat tani jawa,0,0,0,0,0,0,0,0,0,0,0,0,0
7880,8882,tindak soemantri orang jabat negara nama negara penuh undang usaha swasta asing patut freepo 51,0,0,0,0,0,0,0,0,0,0,0,0,0
7881,3353,cebong eh berudu olah ter faith accompli anies calon presiden gubernur hidup tenang nikmat banget gue main cebong,1,1,0,1,0,0,0,0,1,0,1,0,1
7882,3317,bilang orang hina agama kena hukum pidana orang maksud hina agama mayoritas singgung langsung hujat kena hukum,0,0,0,0,0,0,0,0,0,0,0,0,0
7883,403,sejuk gila kantor kulit buaya,0,0,0,0,0,0,0,0,0,0,0,0,0
7884,3494,ah bacot dasar sok alim manusia sempurna sok alim orang,1,1,1,0,0,0,0,0,1,1,0,0,1
7885,12795,kotor kotor cebong sah 2019 ganti presiden 2019 presiden jokowi,1,1,1,0,0,0,0,0,1,1,0,0,1
7886,11892,gila babi berat turun sial,0,1,0,0,0,0,0,0,0,0,0,0,1
7887,12507,gelombang tenaga kerja asing cina bondong bondong pasuk kota kendari sulawesi aduh miris nasib anak bangsa 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0,1
7888,12990,wkwk dasar cebong larang jabat anis wkwk,1,1,1,0,0,0,0,0,1,1,0,0,1
7889,11198,nya lihat suara tuduh antek asing tau ribut ribut serang deh hasil rebut 51 freepo antek asing suruh,0,0,0,0,0,0,0,0,0,0,0,0,0
7890,10214,beda alas kuat bubar masyumi dukung ronta perintah revolusioner republik indonesia juang rakyat semesta tolak pecat anggota partai komunis indonesia bubar peristiwa gera 30 september,0,0,0,0,0,0,0,0,0,0,0,0,0
7891,5466,mari jaga adu domba ruf amin ulama mari hormat beliau,0,0,0,0,0,0,0,0,0,0,0,0,0
7892,7252,dampak ekonomi putus jembatan babat saksi berita 09 00 indonesia barat tvone amp streaming tvone connect,0,0,0,0,0,0,0,0,0,0,0,0,0
7893,8324,koar pro asing song sing cina kiblat bwg putih josssssssslah,0,0,0,0,0,0,0,0,0,0,0,0,0
7894,12356,kristen transnasional ubah dasar negara indonesia embel embel xf0 x9f x98 x83 xf0 x9f x98 x83 xf0 x9f x98 x83,0,0,0,0,0,0,0,0,0,0,0,0,0
7895,2905,ideal politik modern nation state politik identitas pakai sih muslim gue ateis pilih and that si oke pilih pilih dasar pe imbangan2 akal sehat sekte,0,0,0,0,0,0,0,0,0,0,0,0,0
7896,4536,terang benderang polisi usut tuntas lantik pilih kepala daerah kait asma saracen kepala polisi republik indonesia kepala polisi republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0,1
7897,2297,lantas jokowi tuduh laku tuduh sungguh akal akhlak mu xe2 x80 xa6,0,0,0,0,0,0,0,0,0,0,0,0,0
7898,11510,cebong pria lajang lulus sih sastra profesor profesor anak tau strata didik sih an cebong cerdas bani kampret,1,1,0,1,0,0,0,0,1,0,1,0,1
7899,929,lebaran ya kang,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,9896,universitas titip mata mata rezim awas giat mahasiswa aneh rezim,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,8506,mampus kunyuk sembah lembu uniform resource locator,1,1,1,0,1,0,0,0,0,1,0,0,1
7902,1871,xc3 x8fpsk mahasiswi pasang tarif rupiah 150 ribu tidur uniform resource locator uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,0
7903,9905,mundur sanggup makmur rakyat,1,0,1,0,0,0,0,0,1,1,0,0,1
7904,8215,ya nih pas sekolah agung jurus science pas kasih tau konsep ekonomi jiplak enak pusar,0,0,0,0,0,0,0,0,0,0,0,0,0
7905,1880,asa orang cina baca twit haha,0,0,0,0,0,0,0,0,0,0,0,0,0
7906,10916,tasbih ustad mulut sepe i jamban sifat penuh dengki benci tamak rakus wajah licik sih tungku ledak sang provokator be ameng agama,1,1,1,0,1,0,0,0,0,1,0,0,1
7907,6918,cisol modar,1,1,1,0,0,0,0,0,1,1,0,0,1
7908,1835,barakallah dukung 2019 ganti presiden 2019 ganti rezim hancurkanpa aisetan,1,0,0,1,0,0,0,0,1,0,0,1,1
7909,10351,perang fitnah agama allah,0,0,0,0,0,0,0,0,0,0,0,0,0
7910,1272,dasar bajing percaya omong,1,1,1,0,0,0,0,0,1,1,0,0,1
7911,1662,dengar dialog yahudi israel versi xf0 x9f x98 xb3 xf0 x9f x98 xb3,0,0,0,0,0,0,0,0,0,0,0,0,0
7912,11256,nyata presiden diktator ulang ulang kelompok te entu phone lihat ciri ciri negara asai diktator korea utara googling sila banding indonesia masuk akal,1,0,1,0,0,0,0,0,1,1,0,0,1
7913,11186,25 persen suara sah nasional usung calon presiden wakil presiden,0,0,0,0,0,0,0,0,0,0,0,0,0
7914,9102,bijak barang konsumen barang rusak cacat hitung 7 tanggal beli haus mini quiz hazid ncc,0,0,0,0,0,0,0,0,0,0,0,0,0
7915,9430,bangga gubernur indonesia omong no teks,0,0,0,0,0,0,0,0,0,0,0,0,0
7916,2903,calon wakil presiden duga korupsi e kartu tanda duduk calon gubernur jawa duga korupsi e kartu tanda duduk tindak 2019 ganti presiden 2019 presiden,1,0,1,0,0,0,0,0,1,1,0,0,1
7917,4516,oh yeke isu negara kafir nih,1,0,0,1,1,0,0,0,0,0,1,0,1
7918,2441,lgbt dunia ya habis deh manusia uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,0
7919,13160,nostalgia budaya nos tal gia rindu kadang kadang letak kangen sekolah kangen lingkung sekolah yuk nostalgia sekolah,0,0,0,0,0,0,0,0,0,0,0,0,0
7920,11887,tuju turun jokowi bela pro partai komunis indonesia,1,0,1,0,0,1,0,0,0,0,0,1,1
7921,5936,kerja pas piket perangkat kelas kayak taplak meja spidol buku maju kelas nih tinggal kelas pas pulang lowong kerja ruang piket ambil besok pagi,0,0,0,0,0,0,0,0,0,0,0,0,0
7922,10010,presiden ri megawati soekarno putri unjung pamer arsip konferensi asia afrika kakak 63 kakak langsung selasa rabu 17 18 4 widya graha lembaga ilmu indonesia jaka a selatan megawati delegasi muda konferensi,0,0,0,0,0,0,0,0,0,0,0,0,0
7923,11344,bilang ustaz bual sinting,1,1,1,0,0,0,0,0,1,1,0,0,1
7924,8335,lengser jokowi bukti cinta jamban wkwk,1,1,1,0,0,0,0,0,1,0,0,1,1
7925,11346,hb bajing go to hell erd lil lil mati tua susah orang,1,1,1,0,0,0,0,0,1,1,0,0,1
7926,12796,om kemarin gunting titit maksud,0,1,0,0,0,0,0,0,0,0,0,0,1
7927,1188,tokoh agama politik praktis jabat jabat publik identitas agama lingkung agama buddha biksu makan daging iya minum minum keras iya keluarga,1,0,0,1,1,0,0,0,0,0,1,0,1
7928,11635,bokep auto no titit teman lulove,0,1,0,0,0,0,0,0,0,0,0,0,1
7929,4022,ahok penjara kutip kisah fiksi,0,0,0,0,0,0,0,0,0,0,0,0,0
7930,12254,asa suci nih si anjing goblok,1,1,1,0,0,0,0,0,1,1,0,0,1
7931,7184,gemuk alamiah nder wajar gendut nafsu makan by the way gendut makan hormon sakit genetik rendah olahraga jaga pola makan,0,0,0,0,0,0,0,0,0,0,0,0,0
7932,9805,era yogia undang undang md3 nya revisi undang undang md2 lembaga daerah dewan wakil rakyat daerah masuk ranah cengkeram pusat isi anggota dewan wakil rakyat daerah masuk pilih nasional daerah b,0,0,0,0,0,0,0,0,0,0,0,0,0
7933,9690,universitas negeri padjadjaran kritik prabowo jokowi blunder uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1
7934,13069,jijik bodoh,0,1,0,0,0,0,0,0,0,0,0,0,1
7935,9883,oh iya geblek auto nyanyi,0,1,0,0,0,0,0,0,0,0,0,0,1
7936,4076,karaoke taman sari berangkat sadar ajak anies sandi saracen jebak,1,0,1,0,0,0,0,0,1,1,0,0,1
7937,196,tanda nya pilih kepala daerah pilih presiden,0,0,0,0,0,0,0,0,0,0,0,0,0
7938,5721,pe amina jual putus hubung kerja tenaga kerja asing asing visa turis uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,0
7939,8297,xe2 x80 x9ckepada negara negara arab xe2 x80 x9d bera i negara arab pinjam palestina beban utang palestina patungan ringan orang indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0
7940,1484,empok silvy nyinyir melulu pe anyaan nya sayang sesat maklum sih dese mak mak devat final daerah khusus ibukota debat final pilih kepala daerah jakarta,1,1,1,0,0,0,0,0,1,1,0,0,1
7941,6718,even ustaz serban jubah putih drive celaka golong golong babi ya anak anak,1,1,1,0,1,0,0,0,0,1,0,0,1
7942,8812,rizal ramli presiden tangkap 100 orang berengsek,0,1,0,0,0,0,0,0,0,0,0,0,1
7943,9203,alah drama banget bangsat,1,1,1,0,0,0,0,0,1,1,0,0,1
7944,12538,tengok balas nih oke pe ahankan astaga orang ayo maki hamun tuju kempen oke cik nak hapus bangsa anjing nih nini anjing xf0 x9f x90 xbc xf0 x9,1,1,0,1,0,0,0,0,1,0,1,0,1
7945,5925,ayo bu keliling pesantren,0,0,0,0,0,0,0,0,0,0,0,0,0
7946,5033,random thoughts malam kontroversi lihat inspirasi misa arwah kerap kali gereja katolik arwah doa topik diskusi gue obrol my dearly,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,5546,paksa sih,0,0,0,0,0,0,0,0,0,0,0,0,0
7948,11168,selamat fundamental ekonomi arah mulia paham junjung 2010 2014 waris bencana ekonomi,0,0,0,0,0,0,0,0,0,0,0,0,0
7949,2595,bentar bentar kunyuk ya pikir keras,1,1,1,0,0,0,0,0,1,1,0,0,1
7950,12702,lucu bom bahaya,0,0,0,0,0,0,0,0,0,0,0,0,0
7951,1238,sampah ambil kursi cafe manjaaaaa ketulungan,0,0,0,0,0,0,0,0,0,0,0,0,0
7952,1901,urus cung sembah nya bani kacung surat pemberitahuan cung xf0 x9f x98 x82,1,1,0,1,0,0,0,0,1,0,1,0,1
7953,367,sih royson jokowi kacung gue alas fundamental rezim sepe i sengaja masuk debt trap komunis cina north sumatera offshore wajib 2019 ganti presiden,1,1,1,0,0,1,0,0,0,1,0,0,1
7954,1483,jomlo jablay kayak perek,1,1,1,0,0,0,0,1,0,1,0,0,1
7955,101,takut azan iblis,0,0,0,0,0,0,0,0,0,0,0,0,0
7956,2854,gue suka suka kagum binatang kelas hiu ular buaya ba ba black sheep,0,0,0,0,0,0,0,0,0,0,0,0,0
7957,12234,haji pakai onta wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0
7958,1874,tai,1,1,1,0,0,0,0,0,1,1,0,0,1
7959,5500,cinta buta budek tau suara motor suara mobil mobil spo xe2 x94 x92 xcb x87 xcb x87 xe2 x94 x8e mt,0,0,0,0,0,0,0,0,0,0,0,0,0
7960,5943,amin rais prabowo otot bicara rohingya biar pahlawan,1,0,1,0,0,0,0,0,1,1,0,0,1
7961,6604,headline transaksi tunai batas maksimal rupiah 100 juta ekonomi ganggu,0,0,0,0,0,0,0,0,0,0,0,0,0
7962,1445,rezim engah jujur bro kaya suara radio rusak pita belit xf0 x9f x98 x8e,0,0,0,0,0,0,0,0,0,0,0,0,0
7963,272,susilo bambang yudhoyono presiden ri 6 khofifah emil masyarakat no 1 bagus,0,0,0,0,0,0,0,0,0,0,0,0,0
7964,6307,oi tai join tag closed agency basic,0,1,0,0,0,0,0,0,0,0,0,0,1
7965,2379,jaring hidup ya potensi habitat cacing sapi babi manusia,0,0,0,0,0,0,0,0,0,0,0,0,0
7966,7016,perempuan berengsek laki laki mata hati te utup,0,1,0,0,0,0,0,0,0,0,0,0,1
7967,6530,700 rumah amp masjid rohingya bakar teroris buddha 14 9,1,0,0,1,1,0,0,0,0,0,1,0,1
7968,3986,kayak pilih pilih nge replay nyeee gue doang xf0 x9f x99 x86 kaum adam melipiirrrr gue blok dah manfaat baca komen kaum bani kampret,1,1,1,0,0,0,0,0,1,1,0,0,1
7969,3048,semangat ngewe malas gue,0,0,0,0,0,0,0,0,0,0,0,0,0
7970,13135,bang adi bilang niat ganti presiden lawan jokowi 2019 adu program,0,0,0,0,0,0,0,0,0,0,0,0,0
7971,8732,abdullah bin amer bin al xe2 x80 x98ashpun perintah rasulullah xc2 xa0shallallahu xe2 x80 x98alaihi wa salam xc2 xa0membeli ekor onta harga ekor onta bayar,0,0,0,0,0,0,0,0,0,0,0,0,0
7972,8521,te arik wawancara simak wawancara akibat buruk sehat,0,0,0,0,0,0,0,0,0,0,0,0,0
7973,5579,ketok goblok e bencong malang xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82,0,1,0,0,0,0,0,0,0,0,0,0,1
7974,7061,mbsb proses biaya rumah milik rm6 miliar,0,0,0,0,0,0,0,0,0,0,0,0,0
7975,3942,otak mulut jari sinkron nyata lucu xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 sayang,0,0,0,0,0,0,0,0,0,0,0,0,0
7976,3239,facebook tai anjing,0,1,0,0,0,0,0,0,0,0,0,0,1
7977,2414,subhanallah moga jokowi pasang cak imin duet presiden wakil presiden bawa indonesia arah maju adab,0,0,0,0,0,0,0,0,0,0,0,0,0
7978,6594,wooyyy anjing lacur ya laku bejat dasar anak haram wkwk,1,1,0,1,0,0,0,1,0,0,1,0,1
7979,11611,bang kumpul manusia songong klaim pintar hebat jaka a gerombol kampretttt nasi bungkus kencing onta xf0 x9f x91 x8e xf0 x9f x91 x8e xf0 x9f x91 x8e,1,1,0,1,0,0,0,0,1,0,1,0,1
7980,11908,partai komunis indonesia gaya kaum liberal panas muslimah indonesia pakai hijab,0,0,0,0,0,0,0,0,0,0,0,0,0
7981,88,bentar gue rilis album the onta si wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0
7982,3087,ngentot yuk,0,1,0,0,0,0,0,0,0,0,0,0,1
7983,3180,ih silit kampung payah,0,1,0,0,0,0,0,0,0,0,0,0,1
7984,5616,alquran kitab sampah aroma darah air mani tifatul,1,1,0,1,1,0,0,1,0,0,1,0,1
7985,9918,mantap mahmud kontol gue muncrat kapok ya tante bo uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0,1
7986,10832,musik milenial sampah mending bilang tua indie idiot maksud km indie musik modern indie musik independent bro a ian musisi gantung nasib mandiri musisi old indie,0,1,0,0,0,0,0,0,0,0,0,0,1
7987,8075,cari senyap mu hening malam bisu bisik desau angin dengkur lelah lolong ajak ajak esok pagi juang semangat puasa,0,0,0,0,0,0,0,0,0,0,0,0,0
7988,10968,dunia maya orang nilai tulis tulis alay mk alay orang tulis formal mk formal orang,0,0,0,0,0,0,0,0,0,0,0,0,0
7989,10921,cina usir indonesia lihat miskin,1,0,0,1,0,1,0,0,0,0,0,1,1
7990,6970,am,0,0,0,0,0,0,0,0,0,0,0,0,0
7991,11445,perintah israel golong yahudi radikal beda rakyat damai,0,0,0,0,0,0,0,0,0,0,0,0,0
7992,4091,mas gitutu orang dongok omong finansial tandang markas ribut cari stadion kosong stadion lo paham persija,1,1,1,0,0,0,0,0,1,1,0,0,1
7993,11159,orang bikin karya kenal sulit silit,0,1,0,0,0,0,0,0,0,0,0,0,1
7994,1630,polling google rencana 28 maret 20 april 2018 dadak henti 3 april 2018 responden tolak jokowi 2 periode capai 91 tutup resmi polling google 2 april posisi tolak jokowi 87 setu,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,5242,bentar kuping gue sarap pas yura nyanyi potong an suara timpa kayak laki,0,1,0,0,0,0,0,0,0,0,0,0,1
